identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
262154177,262154177,eastbound,B772,KIAH,EGLL,24:43:29.32,30:44:01.42,38.070724,-67.003631,38571.0,224135.6125353288,89
262147136,262147136,eastbound,B788,CYYZ,EGLL,24:44:16.76,28:57:26.65,51.272,-54.897403,42578.0,165440.06495161558,76
262128793,262128793,eastbound,A339,KATL,EGLL,24:47:05.79,31:00:42.04,38.110512,-66.565422,38979.0,207353.47996518319,103
262153932,262153932,eastbound,A359,CYYZ,LFPG,24:47:10.58,29:19:44.99,47.574371,-52.860283,40241.0,221942.72474825615,82
262125818,262125818,eastbound,B789,CYUL,EGLL,24:48:47.53,28:56:17.97,50.761466,-53.99318,41411.0,187704.47445216548,74
262140288,262140288,eastbound,A333,KBOS,EINN,24:49:31.60,28:27:48.72,48.580145,-52.865466,38780.0,191451.3819021226,64
262139940,262139940,eastbound,B789,CYUL,EDDF,24:49:49.60,29:31:43.83,51.656111,-54.698627,41089.0,191702.86888015203,84
262148120,262148120,eastbound,B772,CYYZ,EGLL,24:52:09.04,29:03:40.70,50.917217,-54.780685,39638.0,214902.4761535184,76
262136037,262136037,eastbound,B77W,CYUL,LFPG,24:52:18.16,29:19:24.83,48.114362,-52.495097,40216.0,266065.2253588766,81
262150775,262150775,eastbound,B788,KDFW,EDDF,24:52:32.94,31:30:23.46,37.998859,-66.189947,40906.0,172265.19711441768,89
262146553,262146553,eastbound,A332,KJFK,LYBE,24:53:18.60,31:35:43.96,41.349891,-68.190018,36080.0,208503.11515335477,102
262147135,262147135,eastbound,B772,CYVR,LFPG,24:54:54.65,29:42:22.05,61.999272,-64.912164,38682.0,218127.10930558568,73
262128877,262128877,eastbound,B77L,KMIA,EHAM,24:56:30.73,31:06:22.83,37.923223,-64.557127,40517.0,247471.2649570221,101
262144217,262144217,eastbound,A333,KBOS,EHAM,24:56:52.30,29:38:48.17,49.075365,-53.172315,38786.0,191429.56021871712,82
262176167,262176167,eastbound,B772,KJFK,EGKK,24:57:41.43,30:51:27.51,41.293785,-67.930362,35920.0,227127.10882920274,105
262137611,262137611,eastbound,B772,KEWR,LIMC,24:58:49.02,30:56:06.56,42.468223,-63.913782,36239.0,230399.82785600424,105
262133324,262133324,eastbound,B748,KORD,EDDF,24:58:52.91,29:52:31.77,59.833519,-64.893525,37577.0,374555.88291907747,83
262128487,262128487,eastbound,B763,KIAH,EDDM,24:58:55.13,31:59:11.14,37.985177,-67.016767,38695.0,161992.15032092007,85
